"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"26","All Transitions","14071_41_50_51",0.228269,"Laurentian Pine-Oak Barrens",12,0,66,0.2,15.065754
"27","All Transitions","14072_41_50_51",0.1202254,"Laurentian Pine-Oak Barrens - Jack Pine",2,0.392157,8451,24.6,1016.0248554
"28","All Transitions","14440_41_50_51",0.1281268,"Eastern Boreal Floodplain",5,0.611765,926,2.7,118.6454168
"29","All Transitions","14710_41_50",0.2349752,"Central Interior and Appalachian Floodplain Systems",17,0.690196,1,0,0.2349752
"30","All Transitions","14750_41_50_51_63_64_65_66",0.2307958,"Laurentian-Acadian Floodplain Systems",6,0.960784,794,2.3,183.2518652
"31","All Transitions","14770_40_41_50_51",0.0232502,"Boreal Acidic Peatland Systems",4,0.541176,1744,5.1,40.5483488
"32","All Transitions","14790_41_42_47_48_50_51_53",0.0091134,"Central Interior and Appalachian Swamp Systems",18,1,6,0,0.0546804
"33","All Transitions","14810_41_50_51_63",0.0051708,"Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",10,1,367,1.1,1.8976836
"34","All Transitions","14940_41_50_51",0.39658,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",11,0.419608,201,0.6,79.71258
"35","Alternative Succession","13022_41_50_51",0.000384,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1,0,13498,39.2,5.183232
"36","Alternative Succession","13100_41_62",0.0340798,"North-Central Interior Dry-Mesic Oak Forest and Woodland",7,0.870588,762,2.2,25.9688076
"37","Alternative Succession","13651_40_41_50",0.0013688,"Boreal White Spruce-Fir-Hardwood Forest - Inland",9,0.447059,413,1.2,0.5653144
"38","Alternative Succession","13652_41",0.0016886,"Boreal White Spruce-Fir-Hardwood Forest - Coastal",14,0.27451,12,0,0.0202632
"39","Alternative Succession","13950_41_42_43_49_52",0.0013398,"North-Central Oak Barrens",16,0.690196,12,0,0.0160776
"40","Alternative Succession","14071_41_50_51",0.00028,"Laurentian Pine-Oak Barrens",12,0,66,0.2,0.01848
